Time,Lon,Lat,Alt,CPA,flight1,flight2
2021-06-02T10:32:37Z,1.88862960540103,41.4993353117456,310.723296309506,2.00923176575884,AM1017,CO1719
2021-06-02T10:43:45Z,1.88862960540103,41.4993353117456,272.151141540133,3.07852599248167,CO1755,CO1944
2021-06-02T10:44:06Z,1.88862960540103,41.4993353117456,207.8,3.67293935207147,CO1929,CO1944
2021-06-02T12:10:17Z,1.89336014292224,41.5107200633626,274.647924743243,0.0732979394772642,AM1498,CO1689
2021-06-02T12:27:25Z,1.9016091137049,41.4894662626489,237.797283177589,2.75668475823761,AM1212,AM1390
2021-06-02T12:29:54Z,1.89490490036255,41.5111338207098,277.850624446967,4.47137693339211,AM1447,UB1998
2021-06-02T12:38:34Z,1.88862960540103,41.4993353117456,297.787377324136,0.285725641006366,AM1188,UB1977
2021-06-02T12:40:41Z,1.88862960540103,41.4993353117456,249.684614990198,3.52923398207534,AM1080,CO1803
2021-06-02T12:55:38Z,1.8964701839612,41.5157621257878,183.199922428768,2.29897365097082,WI1617,UB2067
2021-06-02T12:57:16Z,1.89129252359219,41.5163910865436,243.000526310961,0.218651544203169,AM1038,AM1525
2021-06-02T13:05:47Z,1.9016091137049,41.4894662626489,156.7,0,AM1206,CO1842
2021-06-02T13:19:27Z,1.88862960540103,41.4993353117456,268.263889230434,1.3254756251016,CO1923,UB2031
2021-06-02T13:34:08Z,1.9016091137049,41.4894662626489,156.7,0,AM1107,AM1474
2021-06-02T13:39:06Z,1.8964701839612,41.5157621257878,170,0.731338585664076,AM1293,UB2064
2021-06-02T13:54:17Z,1.89899580905282,41.5024134361349,300.998673518001,12.4082007040333,CO1773,CO1782
2021-06-02T13:57:16Z,1.89129252359219,41.5163910865436,224.143424938792,2.55663592772754,AM1531,CO1791
2021-06-02T13:57:22Z,1.89129252359219,41.5163910865436,225.549156683823,1.15090418269659,CO1773,CO1791
2021-06-02T13:58:07Z,1.89129252359219,41.5163910865436,269.799010594053,0.921972982281773,AM1335,AM1353
2021-06-02T14:16:59Z,1.88862960540103,41.4993353117456,290.457575997994,0.292847670902233,CO1767,UB2007
2021-06-02T14:42:27Z,1.8964701839612,41.5157621257878,170,4.38091915213559,CO1818,UB2016
2021-06-02T15:25:11Z,1.8964701839612,41.5157621257878,255.169053907792,1.15821174518871,AM1200,AM1438
2021-06-02T15:25:45Z,1.89129252359219,41.5163910865436,283.798433289652,1.45318492218559,AM1420,CO1746
2021-06-02T15:26:04Z,1.89129252359219,41.5163910865436,268.770120171742,1.21858677400371,AM1113,CO1746
2021-06-02T15:32:46Z,1.8964701839612,41.5157621257878,242.727280516396,3.72791187113802,AM1438,AM1522
2021-06-02T15:40:55Z,1.9016091137049,41.4894662626489,207.250737237162,0.609324721659362,AM1134,UB2073
2021-06-02T15:44:43Z,1.89129252359219,41.5163910865436,193.8,0,AM1257,AM1553
2021-06-02T15:45:08Z,1.89129252359219,41.5163910865436,292.120870270332,7.42435406834228,AM1050,AM1553
2021-06-02T16:13:23Z,1.8964701839612,41.5157621257878,260.99979217457,3.19385268654707,AM1005,CO1827
2021-06-02T16:20:06Z,1.89581638247069,41.5155450006969,260.691069015624,16.0644182426204,AM1197,UB2013
2021-06-02T16:24:48Z,1.8964701839612,41.5157621257878,222.610855561326,1.31114178943105,WI1611,CO1920
2021-06-02T16:27:10Z,1.9016091137049,41.4894662626489,238.862252013647,2.84212358006346,AM1179,CO1785
2021-06-02T16:29:59Z,1.9016091137049,41.4894662626489,253.68556582303,4.99121884165023,AM1158,UB2070
2021-06-02T16:30:40Z,1.88843841055511,41.5096807756654,238.862252013647,16.6848320088614,AM1179,UB2037
2021-06-02T16:33:17Z,1.8964701839612,41.5157621257878,217.300129995035,1.66663709698548,AM1495,UB2037
2021-06-02T16:41:46Z,1.88867556049375,41.4992923243913,304.620376430089,7.70290661815985,AM1143,CO1695
2021-06-02T16:53:57Z,1.88862960540103,41.4993353117456,237.249817434026,4.789961055238,AM1450,CO1845
2021-06-02T17:21:22Z,1.9016091137049,41.4894662626489,217.449444432294,3.58653532701481,AM1492,CO1737
2021-06-02T17:21:51Z,1.88862960540103,41.4993353117456,244.922656921903,1.5616010683317,CO1794,CO1899
2021-06-02T18:42:02Z,1.88862960540103,41.4993353117456,262.400057164491,0.873073739024505,AM1002,AM1501
2021-06-02T18:45:47Z,1.90167513479168,41.4893455793212,201.931725805062,14.5042829199129,AM1299,AM1435
2021-06-02T18:45:57Z,1.90167513479168,41.4893455793212,184.431569191758,14.5030162486367,AM1299,CO1698
2021-06-02T18:46:21Z,1.90167513479168,41.4893455793212,176.7,14.5148189201303,AM1299,AM1338
2021-06-02T18:48:47Z,1.9016091137049,41.4894662626489,226.950696717225,4.61981157896497,AM1101,AM1338
2021-06-02T18:59:31Z,1.9016091137049,41.4894662626489,179.375081826414,2.82475976904129,AM1047,CO1950
2021-06-02T19:06:26Z,1.8964701839612,41.5157621257878,248.598818429438,2.56829206827746,AM1203,CO1809
