Time,Lon,Lat,Alt,CPA,flight1,flight2
2021-05-20T10:58:16Z,1.88862960540103,41.4993353117456,282.128240080375,2.28385614050723,AM1224,AM1407
2021-05-20T11:19:22Z,1.9016091137049,41.4894662626489,156.7,0,CO1876,UB2107
2021-05-20T11:19:24Z,1.9016091137049,41.4894662626489,160.418669031009,3.7186690310086,AM1167,CO1876
2021-05-20T11:19:24Z,1.9016091137049,41.4894662626489,160.418669031009,3.7186690310086,AM1167,UB2107
2021-05-20T12:07:10Z,1.88862960540103,41.4993353117456,292.598872426856,4.64737538172267,AM1492,AM1561
2021-05-20T12:18:04Z,1.9016091137049,41.4894662626489,156.7,0,CO1834,CO1954
2021-05-20T13:18:05Z,1.9016091137049,41.4894662626489,172.472524614652,1.32251579751025,AM1176,CO1759
2021-05-20T13:30:37Z,1.88862960540103,41.4993353117456,299.693701558883,16.784743277857,AM1338,CO1732
2021-05-20T13:51:35Z,1.9016091137049,41.4894662626489,171.800117108298,3.74608172839569,AM1098,AM1134
2021-05-20T13:58:35Z,1.9016091137049,41.4894662626489,180.449768176268,2.19148177611552,AM1293,CO1837
2021-05-20T14:31:19Z,1.89129252359219,41.5163910865436,206.201327831911,3.34856478951991,WI1639,CO1849
2021-05-20T14:50:08Z,1.88862960540103,41.4993353117456,267.601516335713,4.801206883791,AM1450,UB2071
2021-05-20T14:50:13Z,1.88862960540103,41.4993353117456,297.502274503569,2.03140677474772,AM1450,CO1762
2021-05-20T14:50:14Z,1.88862960540103,41.4993353117456,280.620962967681,4.0705761527787,CO1762,UB2071
2021-05-20T15:19:40Z,1.9016091137049,41.4894662626489,156.7,0,CO1789,CO1960
2021-05-20T15:19:55Z,1.89129252359219,41.5163910865436,193.8,0,CO1756,CO1828
2021-05-20T15:22:14Z,1.89129252359219,41.5163910865436,274.977203786176,2.9681123161057,CO1828,UB1987
2021-05-20T15:22:18Z,1.89129252359219,41.5163910865436,226.967972549345,1.36775972546127,AM1233,UB2008
2021-05-20T15:22:24Z,1.89129252359219,41.5163910865436,236.677036866537,4.82328236928961,CO1828,UB2008
2021-05-20T15:22:39Z,1.89129252359219,41.5163910865436,302.688652524393,2.41209235920098,CO1756,UB2008
2021-05-20T15:24:41Z,1.8964701839612,41.5157621257878,186.55017405579,1.93247064295724,AM1380,WI1651
2021-05-20T15:34:54Z,1.89129252359219,41.5163910865436,250.900578724636,1.60159413909207,AM1374,AM1522
2021-05-20T15:42:00Z,1.88862960540103,41.4993353117456,298.401472205975,3.16369948890963,AM1128,UB2035
2021-05-20T15:47:34Z,1.89129252359219,41.5163910865436,193.8,0,AM1146,UB2065
2021-05-20T15:47:43Z,1.89129252359219,41.5163910865436,223.856459994373,1.30683703179352,AM1254,UB2065
2021-05-20T16:00:29Z,1.8964701839612,41.5157621257878,200.799673687242,2.45237607850532,CO1864,UB2053
2021-05-20T16:23:39Z,1.88862960540103,41.4993353117456,225.95012829682,3.89337200067095,AM1122,AM1314
2021-05-20T16:35:34Z,1.8964701839612,41.5157621257878,256.203358815486,3.49755057722132,AM1302,AM1441
2021-05-20T16:44:26Z,1.89129252359219,41.5163910865436,221.549224923568,3.54485452765189,AM1513,AM1525
2021-05-20T16:46:10Z,1.89129252359219,41.5163910865436,267.944414450818,1.17089424899444,AM1513,UB2020
2021-05-20T16:51:30Z,1.9016091137049,41.4894662626489,242.900273126493,3.29872558695331,AM1359,CO1786
2021-05-20T16:51:50Z,1.89129252359219,41.5163910865436,193.8,0,AM1119,WI1693
2021-05-20T16:53:44Z,1.89129252359219,41.5163910865436,262.649302907006,0.308428500739637,CO1807,CO1915
2021-05-20T16:53:48Z,1.9016091137049,41.4894662626489,183.675215006469,4.52457242904546,AM1215,CO1852
2021-05-20T16:57:43Z,1.89129252359219,41.5163910865436,255.777704397788,1.67691656372179,WI1693,CO1777
2021-05-20T17:09:23Z,1.89129252359219,41.5163910865436,299.500629699376,14.7924947186314,AM1095,AM1362
2021-05-20T17:30:47Z,1.88862960540103,41.4993353117456,226.950186822744,0.0747500681597444,CO1927,CO1951
2021-05-20T18:08:50Z,1.89129252359219,41.5163910865436,219.750443278363,3.64286388194563,AM1269,AM1350
2021-05-20T18:53:19Z,1.8964701839612,41.5157621257878,277.308664166978,4.56944799263465,AM1062,AM1570
2021-05-20T22:06:24Z,1.8964701839612,41.5157621257878,234.650838466808,3.28167443468723,AM1059,CO1855
