Time	Flight	Lat	Lon	Alt
2021-04-30T11:02:39Z	53268196	1.9016091137049	41.4894662626489	156.7
2021-04-30T11:02:44Z	53268196	1.9016091137049	41.4894662626489	178.54967383315
2021-04-30T11:02:49Z	53268196	1.9016091137049	41.4894662626489	200.399347666299
2021-04-30T11:02:54Z	53268196	1.9016091137049	41.4894662626489	222.249021499449
2021-04-30T11:02:59Z	53268196	1.9016091137049	41.4894662626489	244.098695332598
2021-04-30T11:03:04Z	53268196	1.9016091137049	41.4894662626489	265.948369165748
2021-04-30T11:03:07Z	53268196	1.9016091137049	41.4894662626489	275.771982521132
2021-04-30T11:03:12Z	53268196	1.90149292176528	41.4899718871843	275.771982521132
2021-04-30T11:03:17Z	53268196	1.90137672801194	41.4904775116027	275.771982521132
2021-04-30T11:03:22Z	53268196	1.90126053244481	41.4909831359042	275.771982521132
2021-04-30T11:03:27Z	53268196	1.90114433506385	41.4914887600887	275.771982521132
2021-04-30T11:03:32Z	53268196	1.90102813586899	41.4919943841563	275.771982521132
2021-04-30T11:03:37Z	53268196	1.90091193486017	41.492500008107	275.771982521132
2021-04-30T11:03:42Z	53268196	1.90079573203733	41.4930056319407	275.771982521132
2021-04-30T11:03:47Z	53268196	1.90067952740041	41.4935112556575	275.771982521132
2021-04-30T11:03:52Z	53268196	1.90056332094935	41.4940168792573	275.771982521132
2021-04-30T11:03:57Z	53268196	1.90044711268409	41.4945225027401	275.771982521132
2021-04-30T11:04:02Z	53268196	1.90033090260457	41.4950281261059	275.771982521132
2021-04-30T11:04:07Z	53268196	1.90021469071072	41.4955337493548	275.771982521132
2021-04-30T11:04:12Z	53268196	1.9000984770025	41.4960393724867	275.771982521132
2021-04-30T11:04:17Z	53268196	1.89998226147983	41.4965449955017	275.771982521132
2021-04-30T11:04:22Z	53268196	1.89986604414267	41.4970506183996	275.771982521132
2021-04-30T11:04:27Z	53268196	1.89974982499094	41.4975562411806	275.771982521132
2021-04-30T11:04:32Z	53268196	1.89963360402458	41.4980618638445	275.771982521132
2021-04-30T11:04:37Z	53268196	1.89951738124355	41.4985674863915	275.771982521132
2021-04-30T11:04:42Z	53268196	1.89940115664778	41.4990731088215	275.771982521132
2021-04-30T11:04:47Z	53268196	1.8992849302372	41.4995787311344	275.771982521132
2021-04-30T11:04:52Z	53268196	1.89916870201176	41.5000843533304	275.771982521132
2021-04-30T11:04:57Z	53268196	1.89905247197139	41.5005899754093	275.771982521132
2021-04-30T11:05:02Z	53268196	1.89893624011605	41.5010955973713	275.771982521132
2021-04-30T11:05:07Z	53268196	1.89882000644566	41.5016012192162	275.771982521132
2021-04-30T11:05:11Z	53268196	1.89880240850976	41.5016777703533	275.771982521132
2021-04-30T11:05:16Z	53268196	1.89863186060993	41.5021746775952	275.771982521132
2021-04-30T11:05:21Z	53268196	1.89846131009267	41.5026715845853	275.771982521132
2021-04-30T11:05:26Z	53268196	1.89829075695791	41.5031684913233	275.771982521132
2021-04-30T11:05:31Z	53268196	1.89812020120556	41.5036653978094	275.771982521132
2021-04-30T11:05:36Z	53268196	1.89794964283553	41.5041623040435	275.771982521132
2021-04-30T11:05:41Z	53268196	1.89777908184773	41.5046592100257	275.771982521132
2021-04-30T11:05:46Z	53268196	1.8976085182421	41.5051561157558	275.771982521132
2021-04-30T11:05:51Z	53268196	1.89743795201853	41.505653021234	275.771982521132
2021-04-30T11:05:56Z	53268196	1.89726738317694	41.5061499264602	275.771982521132
2021-04-30T11:06:01Z	53268196	1.89709681171726	41.5066468314343	275.771982521132
2021-04-30T11:06:06Z	53268196	1.89692623763939	41.5071437361565	275.771982521132
2021-04-30T11:06:11Z	53268196	1.89675566094325	41.5076406406266	275.771982521132
2021-04-30T11:06:16Z	53268196	1.89658508162876	41.5081375448447	275.771982521132
2021-04-30T11:06:21Z	53268196	1.89641449969583	41.5086344488107	275.771982521132
2021-04-30T11:06:26Z	53268196	1.89624391514438	41.5091313525247	275.771982521132
2021-04-30T11:06:31Z	53268196	1.89607332797432	41.5096282559867	275.771982521132
2021-04-30T11:06:36Z	53268196	1.89590273818557	41.5101251591965	275.771982521132
2021-04-30T11:06:41Z	53268196	1.89573214577804	41.5106220621543	275.771982521132
2021-04-30T11:06:46Z	53268196	1.89556155075165	41.5111189648601	275.771982521132
2021-04-30T11:06:51Z	53268196	1.89539095310631	41.5116158673137	275.771982521132
2021-04-30T11:06:56Z	53268196	1.89522035284195	41.5121127695152	275.771982521132
2021-04-30T11:07:01Z	53268196	1.89504974995846	41.5126096714646	275.771982521132
2021-04-30T11:07:06Z	53268196	1.89487914445578	41.5131065731619	275.771982521132
2021-04-30T11:07:11Z	53268196	1.89470853633381	41.5136034746071	275.771982521132
2021-04-30T11:07:15Z	53268196	1.89468270603584	41.5136787054639	275.771982521132
2021-04-30T11:07:20Z	53268196	1.89468270603584	41.5136787054639	248.621535132496
2021-04-30T11:07:25Z	53268196	1.89468270603584	41.5136787054639	221.47108774386
2021-04-30T11:07:30Z	53268196	1.89468270603584	41.5136787054639	194.320640355225
2021-04-30T11:07:33Z	53268196	1.89468270603584	41.5136787054639	176.7
2021-04-30T11:07:38Z	53268196	1.89468270603584	41.5136787054639	176.7
2021-04-30T11:07:43Z	53268196	1.89468270603584	41.5136787054639	176.7
2021-04-30T11:07:43Z	53268196	1.89468270603584	41.5136787054639	176.7
2021-04-30T11:07:48Z	53268196	1.89468270603584	41.5136787054639	198.549936597665
2021-04-30T11:07:53Z	53268196	1.89468270603584	41.5136787054639	220.39987319533
2021-04-30T11:07:58Z	53268196	1.89468270603584	41.5136787054639	242.249809792994
2021-04-30T11:08:03Z	53268196	1.89468270603584	41.5136787054639	264.099746390659
2021-04-30T11:08:06Z	53268196	1.89468270603584	41.5136787054639	275.771982521132
2021-04-30T11:07:53Z	53268196	1.89485331455438	41.5131818040569	275.771982521132
2021-04-30T11:07:58Z	53268196	1.89502392045361	41.5126849023978	275.771982521132
2021-04-30T11:08:03Z	53268196	1.89519452373364	41.5121880004865	275.771982521132
2021-04-30T11:08:08Z	53268196	1.89536512439453	41.5116910983232	275.771982521132
2021-04-30T11:08:13Z	53268196	1.89553572243639	41.5111941959077	275.771982521132
2021-04-30T11:08:18Z	53268196	1.89570631785928	41.5106972932402	275.771982521132
2021-04-30T11:08:23Z	53268196	1.8958769106633	41.5102003903206	275.771982521132
2021-04-30T11:08:28Z	53268196	1.89604750084853	41.5097034871488	275.771982521132
2021-04-30T11:08:33Z	53268196	1.89621808841505	41.5092065837251	275.771982521132
2021-04-30T11:08:38Z	53268196	1.89638867336296	41.5087096800492	275.771982521132
2021-04-30T11:08:43Z	53268196	1.89655925569233	41.5082127761213	275.771982521132
2021-04-30T11:08:48Z	53268196	1.89672983540324	41.5077158719414	275.771982521132
