Time	Flight	Lon	Lat	Alt	Operator
2021-05-20T07:11:52Z	CO1723	1.8964701839612	41.5157621257878	170
2021-05-20T07:11:57Z	CO1723	1.8964701839612	41.5157621257878	194.950172341665
2021-05-20T07:12:02Z	CO1723	1.8964701839612	41.5157621257878	219.90034468333
2021-05-20T07:12:07Z	CO1723	1.8964701839612	41.5157621257878	244.850517024994
2021-05-20T07:12:12Z	CO1723	1.8964701839612	41.5157621257878	269.800689366659
2021-05-20T07:12:12Z	CO1723	1.8964701839612	41.5157621257878	270.060171159012
2021-05-20T07:12:17Z	CO1723	1.89624360564491	41.5151952496109	270.060171159012
2021-05-20T07:12:20Z	CO1723	1.89616276346231	41.5149929880834	270.060171159012
2021-05-20T07:12:25Z	CO1723	1.8959325218698	41.5144269406981	270.060171159012
2021-05-20T07:12:28Z	CO1723	1.89585037264432	41.5142249748799	270.060171159012
2021-05-20T07:12:33Z	CO1723	1.8956252018345	41.5136577855432	270.060171159012
2021-05-20T07:12:36Z	CO1723	1.89554486184471	41.5134554122815	270.060171159012
2021-05-20T07:12:41Z	CO1723	1.89513412652366	41.5129499037361	270.060171159012
2021-05-20T07:12:45Z	CO1723	1.89498757771391	41.5127695379334	270.060171159012
2021-05-20T07:12:50Z	CO1723	1.89453368637362	41.5122851678432	270.060171159012
2021-05-20T07:12:53Z	CO1723	1.89437173958756	41.5121123441631	270.060171159012
2021-05-20T07:12:58Z	CO1723	1.89437173958756	41.5121123441631	243.509739654399
2021-05-20T07:13:03Z	CO1723	1.89437173958756	41.5121123441631	216.959308149785
2021-05-20T07:13:08Z	CO1723	1.89437173958756	41.5121123441631	190
2021-05-20T07:13:08Z	CO1723	1.89437173958756	41.5121123441631	190
2021-05-20T07:13:13Z	CO1723	1.89437173958756	41.5121123441631	190
2021-05-20T07:13:18Z	CO1723	1.89437173958756	41.5121123441631	190
2021-05-20T07:13:18Z	CO1723	1.89437173958756	41.5121123441631	190
2021-05-20T07:13:23Z	CO1723	1.89437173958756	41.5121123441631	214.950190463417
2021-05-20T07:13:28Z	CO1723	1.89437173958756	41.5121123441631	239.900380926834
2021-05-20T07:13:28Z	CO1723	1.89482562850426	41.51259671489	270.060171159012
2021-05-20T07:13:31Z	CO1723	1.89498757771391	41.5127695379334	270.060171159012
2021-05-20T07:13:33Z	CO1723	1.89437173958756	41.5121123441631	264.850571390251
2021-05-20T07:13:34Z	CO1723	1.89437173958756	41.5121123441631	270.060171159012
2021-05-20T07:13:36Z	CO1723	1.89539831074604	41.5132750470002	270.060171159012
2021-05-20T07:13:39Z	CO1723	1.89554486184471	41.5134554122815	270.060171159012
2021-05-20T07:13:44Z	CO1723	1.89577003124657	41.5140226017749	270.060171159012
2021-05-20T07:13:48Z	CO1723	1.89585037264432	41.5142249748799	270.060171159012
2021-05-20T07:13:53Z	CO1723	1.89608061280002	41.514791022429	270.060171159012
2021-05-20T07:13:56Z	CO1723	1.89616276346231	41.5149929880834	270.060171159012
2021-05-20T07:14:01Z	CO1723	1.89638934036254	41.515559864419	270.060171159012
2021-05-20T07:14:04Z	CO1723	1.8964701839612	41.5157621257878	270.060171159012
2021-05-20T07:14:09Z	CO1723	1.8964701839612	41.5157621257878	243.510560896061
2021-05-20T07:14:14Z	CO1723	1.8964701839612	41.5157621257878	216.960950633109
2021-05-20T07:14:19Z	CO1723	1.8964701839612	41.5157621257878	190.411340370157
2021-05-20T07:14:23Z	CO1723	1.8964701839612	41.5157621257878	170
2021-05-20T07:18:32Z	UB1963	1.89129252359219	41.5163910865436	193.8
2021-05-20T07:18:37Z	UB1963	1.89129252359219	41.5163910865436	207.700033626223
2021-05-20T07:18:42Z	UB1963	1.89129252359219	41.5163910865436	221.600067252445
2021-05-20T07:18:47Z	UB1963	1.89129252359219	41.5163910865436	235.500100878668
2021-05-20T07:18:52Z	UB1963	1.89129252359219	41.5163910865436	249.400134504891
2021-05-20T07:18:57Z	UB1963	1.89129252359219	41.5163910865436	263.300168131113
2021-05-20T07:19:02Z	UB1963	1.89129252359219	41.5163910865436	277.200201757336
2021-05-20T07:19:04Z	UB1963	1.89129252359219	41.5163910865436	281.648212517727
2021-05-20T07:19:09Z	UB1963	1.89067348110548	41.5164275746322	281.648212517727
2021-05-20T07:19:10Z	UB1963	1.89021922728475	41.5164543474801	281.648212517727
2021-05-20T07:19:15Z	UB1963	1.88959847765183	41.5164663932744	281.648212517727
2021-05-20T07:19:17Z	UB1963	1.88914297142422	41.516475230355	281.648212517727
2021-05-20T07:19:22Z	UB1963	1.88853595835578	41.5165732150388	281.648212517727
2021-05-20T07:19:23Z	UB1963	1.88809053099702	41.5166451141693	281.648212517727
2021-05-20T07:19:28Z	UB1963	1.88809053099702	41.5166451141693	272.698205589998
2021-05-20T07:19:33Z	UB1963	1.88809053099702	41.5166451141693	263.748198662269
2021-05-20T07:19:38Z	UB1963	1.88809053099702	41.5166451141693	254.798191734541
2021-05-20T07:19:43Z	UB1963	1.88809053099702	41.5166451141693	245.848184806812
