Time	Flight	Lon	Lat	Alt
2021-05-20T07:21:07Z	AM1309	1.8964701839612	41.5157621257878	170
2021-05-20T07:21:12Z	AM1309	1.8964701839612	41.5157621257878	184.300159408776
2021-05-20T07:21:17Z	AM1309	1.8964701839612	41.5157621257878	198.600318817551
2021-05-20T07:21:22Z	AM1228	1.8964701839612	41.5157621257878	170
2021-05-20T07:21:22Z	AM1309	1.8964701839612	41.5157621257878	212.900478226327
2021-05-20T07:21:27Z	AM1228	1.8964701839612	41.5157621257878	197.05022326834
2021-05-20T07:21:27Z	AM1309	1.8964701839612	41.5157621257878	227.200637635102
2021-05-20T07:21:32Z	AM1228	1.8964701839612	41.5157621257878	224.10044653668
2021-05-20T07:21:32Z	AM1309	1.8964701839612	41.5157621257878	241.500797043878
2021-05-20T07:21:37Z	AM1228	1.8964701839612	41.5157621257878	251.150669805019
2021-05-20T07:21:37Z	AM1309	1.8964701839612	41.5157621257878	255.800956452654
2021-05-20T07:21:38Z	AM1228	1.8964701839612	41.5157621257878	256.219881645506
2021-05-20T07:21:42Z	AM1309	1.8964701839612	41.5157621257878	270.101115861429
2021-05-20T07:21:43Z	AM1228	1.89608316315436	41.5151307339058	256.219881645506
2021-05-20T07:21:43Z	AM1309	1.8964701839612	41.5157621257878	273.627535171633
2021-05-20T07:21:47Z	AM1309	1.89636342497461	41.5158338222022	273.627535171633
2021-05-20T07:21:48Z	AM1228	1.89569614989804	41.5144993407263	256.219881645506
2021-05-20T07:21:52Z	AM1309	1.89636342497461	41.5158338222022	262.527517230084
2021-05-20T07:21:53Z	AM1228	1.89530914419193	41.5138679462494	256.219881645506
2021-05-20T07:21:57Z	AM1309	1.89636342497461	41.5158338222022	251.427499288535
2021-05-20T07:21:58Z	AM1228	1.89492214603573	41.5132365504752	256.219881645506
2021-05-20T07:22:02Z	AM1309	1.89636342497461	41.5158338222022	240.327481346985
2021-05-20T07:22:03Z	AM1228	1.89453515542915	41.5126051534037	256.219881645506
2021-05-20T07:22:05Z	AM1228	1.89435257588209	41.512307259815	256.219881645506
2021-05-20T07:22:07Z	AM1309	1.89636342497461	41.5158338222022	229.227463405436
2021-05-20T07:22:10Z	AM1228	1.89391985426658	41.5116927353495	256.219881645506
2021-05-20T07:22:12Z	AM1309	1.89636342497461	41.5158338222022	218.127445463886
2021-05-20T07:22:15Z	AM1228	1.89348714086666	41.5110782092621	256.219881645506
2021-05-20T07:22:17Z	AM1309	1.89636342497461	41.5158338222022	207.027427522337
2021-05-20T07:22:20Z	AM1228	1.89305443568202	41.5104636815528	256.219881645506
2021-05-20T07:22:22Z	AM1309	1.89636342497461	41.5158338222022	195.927409580787
2021-05-20T07:22:25Z	AM1309	1.89636342497461	41.5158338222022	190
2021-05-20T07:22:25Z	AM1228	1.89262173871234	41.5098491522218	256.219881645506
2021-05-20T07:22:30Z	AM1309	1.89636342497461	41.5158338222022	190
2021-05-20T07:22:30Z	AM1228	1.89218904995731	41.509234621269	256.219881645506
2021-05-20T07:22:33Z	AM1228	1.8919849102547	41.5089446850025	256.219881645506
2021-05-20T07:22:35Z	AM1309	1.89636342497461	41.5158338222022	190
2021-05-20T07:22:35Z	AM1309	1.89636342497461	41.5158338222022	190
2021-05-20T07:22:38Z	AM1228	1.8919849102547	41.5089446850025	237.56954602744
2021-05-20T07:22:40Z	AM1309	1.89636342497461	41.5158338222022	204.300194112796
2021-05-20T07:22:43Z	AM1228	1.8919849102547	41.5089446850025	218.919210409374
2021-05-20T07:22:44Z	AM1309	1.8964701839612	41.5157621257878	273.627535171633
2021-05-20T07:22:45Z	AM1309	1.89636342497461	41.5158338222022	218.600388225593
2021-05-20T07:22:48Z	AM1228	1.8919849102547	41.5089446850025	200.268874791307
2021-05-20T07:22:49Z	AM1309	1.8964701839612	41.5157621257878	262.527518550494
2021-05-20T07:22:50Z	AM1309	1.89636342497461	41.5158338222022	232.900582338389
2021-05-20T07:22:51Z	AM1228	1.8919849102547	41.5089446850025	190
2021-05-20T07:22:54Z	AM1309	1.8964701839612	41.5157621257878	251.427501929355
2021-05-20T07:22:55Z	AM1309	1.89636342497461	41.5158338222022	247.200776451186
2021-05-20T07:22:56Z	AM1228	1.8919849102547	41.5089446850025	190
2021-05-20T07:22:59Z	AM1309	1.8964701839612	41.5157621257878	240.327485308215
2021-05-20T07:23:00Z	AM1309	1.89636342497461	41.5158338222022	261.500970563982
2021-05-20T07:23:01Z	AM1228	1.8919849102547	41.5089446850025	190
2021-05-20T07:23:01Z	AM1228	1.8919849102547	41.5089446850025	190
2021-05-20T07:23:04Z	AM1309	1.8964701839612	41.5157621257878	229.227468687076
2021-05-20T07:23:04Z	AM1309	1.89636342497461	41.5158338222022	273.627535171633
2021-05-20T07:23:06Z	AM1228	1.8919849102547	41.5089446850025	217.050605247347
2021-05-20T07:23:09Z	AM1309	1.8964701839612	41.5157621257878	218.127452065936
2021-05-20T07:23:11Z	AM1228	1.8919849102547	41.5089446850025	244.101210494695
2021-05-20T07:23:11Z	AM1228	1.89241759513417	41.5095592167204	256.219881645506
2021-05-20T07:23:13Z	AM1228	1.8919849102547	41.5089446850025	256.219881645506
2021-05-20T07:23:14Z	AM1309	1.8964701839612	41.5157621257878	207.027435444797
2021-05-20T07:23:16Z	AM1228	1.89285028822814	41.5101737468165	256.219881645506
2021-05-20T07:23:19Z	AM1309	1.8964701839612	41.5157621257878	195.927418823657
2021-05-20T07:23:21Z	AM1228	1.89328298953692	41.510788275291	256.219881645506
2021-05-20T07:23:24Z	AM1309	1.8964701839612	41.5157621257878	184.827402202518
2021-05-20T07:23:26Z	AM1228	1.89371569906084	41.5114028021436	256.219881645506
2021-05-20T07:23:29Z	AM1309	1.8964701839612	41.5157621257878	173.727385581379
2021-05-20T07:23:30Z	AM1309	1.8964701839612	41.5157621257878	170
2021-05-20T07:23:31Z	AM1228	1.89414841680019	41.5120173273743	256.219881645506
2021-05-20T07:23:33Z	AM1228	1.89435257588209	41.512307259815	256.219881645506
2021-05-20T07:23:38Z	AM1228	1.89473956292687	41.5129386574985	256.219881645506
2021-05-20T07:23:43Z	AM1228	1.89512655752112	41.5135700538848	256.219881645506
2021-05-20T07:23:48Z	AM1228	1.89551355966514	41.5142014489737	256.219881645506
2021-05-20T07:23:53Z	AM1228	1.89590056935924	41.5148328427653	256.219881645506
2021-05-20T07:23:58Z	AM1228	1.8962875866037	41.5154642352596	256.219881645506
2021-05-20T07:24:01Z	AM1228	1.8964701839612	41.5157621257878	256.219881645506
2021-05-20T07:24:06Z	AM1228	1.8964701839612	41.5157621257878	237.569680121495
2021-05-20T07:24:11Z	AM1228	1.8964701839612	41.5157621257878	218.919478597483
2021-05-20T07:24:16Z	AM1228	1.8964701839612	41.5157621257878	200.269277073471
2021-05-20T07:24:21Z	AM1228	1.8964701839612	41.5157621257878	181.619075549459
2021-05-20T07:24:24Z	AM1228	1.8964701839612	41.5157621257878	170
2021-05-20T07:25:02Z	CO1739	1.89129252359219	41.5163910865436	193.8
2021-05-20T07:25:07Z	CO1739	1.89129252359219	41.5163910865436	214.699621737647
2021-05-20T07:25:12Z	CO1739	1.89129252359219	41.5163910865436	235.599243475293
2021-05-20T07:25:17Z	CO1739	1.89129252359219	41.5163910865436	256.49886521294
2021-05-20T07:25:22Z	CO1739	1.89129252359219	41.5163910865436	277.398486950587
2021-05-20T07:25:27Z	CO1739	1.89129252359219	41.5163910865436	298.298108688233
2021-05-20T07:25:29Z	CO1739	1.89129252359219	41.5163910865436	304.994347492975
2021-05-20T07:25:34Z	CO1739	1.89130405598459	41.5158983364326	304.994347492975
2021-05-20T07:25:39Z	CO1739	1.89131558820141	41.5154055863205	304.994347492975
2021-05-20T07:25:44Z	CO1739	1.89132712024264	41.5149128362072	304.994347492975
2021-05-20T07:25:49Z	CO1739	1.89133865210829	41.5144200860928	304.994347492975
2021-05-20T07:25:54Z	CO1739	1.89135018379837	41.5139273359772	304.994347492975
2021-05-20T07:25:59Z	CO1739	1.89136171531288	41.5134345858605	304.994347492975
2021-05-20T07:26:04Z	CO1739	1.89137324665183	41.5129418357426	304.994347492975
2021-05-20T07:26:09Z	CO1739	1.89138477781522	41.5124490856236	304.994347492975
2021-05-20T07:26:11Z	CO1739	1.89139095844654	41.5121849715593	304.994347492975
2021-05-20T07:26:16Z	CO1739	1.89130336724721	41.511696529945	304.994347492975
2021-05-20T07:26:21Z	CO1739	1.89121577736968	41.5112080882642	304.994347492975
2021-05-20T07:26:26Z	CO1739	1.8911281888139	41.5107196465169	304.994347492975
2021-05-20T07:26:31Z	CO1739	1.89104060157983	41.5102312047032	304.994347492975
2021-05-20T07:26:36Z	CO1739	1.89095301566743	41.509742762823	304.994347492975
2021-05-20T07:26:41Z	CO1739	1.89086543107666	41.5092543208764	304.994347492975
2021-05-20T07:26:46Z	CO1739	1.89077784780747	41.5087658788634	304.994347492975
2021-05-20T07:26:51Z	CO1739	1.89069026585982	41.5082774367839	304.994347492975
2021-05-20T07:26:54Z	CO1739	1.89064332247987	41.5080156318019	304.994347492975
2021-05-20T07:26:59Z	CO1739	1.89064902974973	41.507522824568	304.994347492975
2021-05-20T07:27:04Z	CO1739	1.89065473693271	41.5070300173337	304.994347492975
2021-05-20T07:27:09Z	CO1739	1.89066044402882	41.5065372100991	304.994347492975
2021-05-20T07:27:14Z	CO1739	1.89066615103804	41.5060444028643	304.994347492975
2021-05-20T07:27:19Z	CO1739	1.89067185796039	41.5055515956292	304.994347492975
2021-05-20T07:27:24Z	CO1739	1.89067756479587	41.5050587883938	304.994347492975
2021-05-20T07:27:29Z	CO1739	1.89068327154448	41.5045659811581	304.994347492975
2021-05-20T07:27:34Z	CO1739	1.89068897820622	41.5040731739222	304.994347492975
2021-05-20T07:27:36Z	CO1739	1.89069203694116	41.5038090292436	304.994347492975
2021-05-20T07:27:41Z	CO1739	1.89062758803384	41.503318572762	304.994347492975
2021-05-20T07:27:46Z	CO1739	1.89056314010282	41.5028281162444	304.994347492975
2021-05-20T07:27:51Z	CO1739	1.89049869314805	41.5023376596908	304.994347492975
2021-05-20T07:27:56Z	CO1739	1.89043424716951	41.5018472031012	304.994347492975
2021-05-20T07:28:01Z	CO1739	1.89036980216717	41.5013567464757	304.994347492975
2021-05-20T07:28:06Z	CO1739	1.89030535814099	41.5008662898142	304.994347492975
2021-05-20T07:28:11Z	CO1739	1.89024091509094	41.5003758331168	304.994347492975
2021-05-20T07:28:16Z	CO1739	1.890176473017	41.4998853763833	304.994347492975
2021-05-20T07:28:18Z	CO1739	1.89014193246716	41.4996224915594	304.994347492975
2021-05-20T07:28:23Z	CO1739	1.89014193246716	41.4996224915594	292.644418253115
